customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5929-75481,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.37,1910.83,No
4647-62775,Male,1,Yes,Yes,40,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.05,2491.45,No
2031-96649,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,72.55,1571.93,No
8381-26006,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,26.79,868.04,No
3072-31643,Male,0,No,No,33,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,63.58,2025.65,No
7911-99949,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.67,2447.28,No
7088-73128,Female,0,No,Yes,12,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.09,848.84,Yes
2484-52523,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.74,744.49,No
6838-80220,Male,1,Yes,No,18,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),117.78,2176.66,Yes
2550-83390,Male,0,No,No,37,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),29.14,1110.14,No
6497-62784,Female,1,No,Yes,37,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),18.02,669.18,No
5682-97893,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,16.37,408.76,No
2829-69701,Female,1,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,36.24,1156.18,No
4751-27946,Male,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.11,2072.99,Yes
7081-23127,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),25.72,673.81,No
7601-39404,Female,0,Yes,No,18,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,77.3,1456.19,Yes
5459-98424,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,84.2,4219.95,No
4856-27401,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),72.58,2262.76,No
7182-25428,Female,1,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),28.28,1780.7,No
7083-74372,Male,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,56.45,2365.31,No
8970-21971,Male,0,No,Yes,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),26.01,479.01,No
3094-98018,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,65.38,2060.93,No
7238-95504,Female,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.77,219.43,Yes
4032-26565,Female,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,77.43,2686.35,No
2548-16829,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),57.47,2371.04,No
9559-86023,Male,0,Yes,Yes,21,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,62.04,1206.04,No
1064-45435,Male,1,No,No,38,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),54.06,2037.98,No
4299-91823,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,129.17,2137.91,Yes
5849-48941,Male,0,No,No,51,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.15,4034.89,No
6639-52459,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,110.54,2220.09,Yes
3035-57976,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),79.22,3133.64,No
6674-89199,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,71.08,2323.52,No
3228-19176,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,58.56,719.37,Yes
6620-61516,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),40.58,1179.86,No
1596-25072,Female,0,No,No,10,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,53.87,457.86,Yes
4606-81052,Female,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),50.68,1044.17,Yes
4889-29689,Male,0,Yes,Yes,37,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,16.52,647.0,No
4506-28599,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),87.84,2677.8,No
2395-92045,Male,0,No,Yes,41,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.71,4003.16,No
8529-45388,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,51.18,1763.68,No
9303-60603,Male,1,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.2,706.57,No
1452-84736,Male,1,No,Yes,32,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.1,3221.19,No
8336-35789,Female,0,No,Yes,25,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.09,2269.49,Yes
3631-87432,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,100.87,1731.05,No
3186-97467,Female,0,Yes,Yes,25,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,93.75,2285.62,No
6967-98623,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,49.77,1054.23,Yes
7374-99289,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,21.34,510.57,No
6358-62282,Female,1,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.39,1477.43,No
5348-43464,Female,1,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,78.79,3050.76,No
2459-77806,Female,0,Yes,Yes,39,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.47,3069.05,No
2942-51994,Male,0,Yes,No,42,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,19.83,861.74,No
6422-91596,Female,0,Yes,Yes,26,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,110.0,2881.22,Yes
6196-35594,Female,0,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),62.15,1603.83,Yes
1061-62563,Female,0,No,Yes,25,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.25,2108.27,No
2494-90352,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,58.81,1699.19,No
2180-96840,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),85.74,2711.15,No
7268-38386,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.39,4169.76,No
3788-76652,Male,0,No,Yes,12,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,18.35,258.48,Yes
5636-27540,Male,0,Yes,Yes,43,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),62.76,2803.14,No
5721-43756,Female,0,Yes,Yes,17,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),34.33,596.91,No
6710-53426,Male,0,Yes,No,34,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,33.7,1152.24,No
8702-15587,Female,0,Yes,No,27,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,45.63,1255.8,No
1105-93748,Female,1,No,Yes,37,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,86.56,3118.6,No
5087-91339,Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,59.98,1616.55,No
4925-99792,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,23.4,498.87,No
2908-59039,Female,0,Yes,No,40,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),59.84,2459.34,No
3049-20269,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),36.25,863.54,No
9172-16088,Female,0,No,Yes,30,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,61.63,1789.57,No
4904-52044,Male,0,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,96.24,1586.13,Yes
4796-37081,Male,0,Yes,No,50,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),94.14,4759.5,No
1292-71388,Male,1,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,25.64,742.71,No
7266-20543,Female,1,No,Yes,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),57.53,2073.39,No
7370-13005,Female,1,No,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),99.85,5089.2,No
5860-47203,Female,0,Yes,No,22,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,50.84,1141.14,Yes
4729-26220,Male,0,Yes,No,29,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),39.92,1196.53,No
8962-42696,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.35,570.27,Yes
6510-89683,Male,1,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),18.61,1095.92,No
9619-56381,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,57.81,2080.54,No
7761-57984,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,82.54,2835.45,No
7110-10076,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),68.63,2526.52,No
7955-28946,Female,1,Yes,Yes,33,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),108.27,3655.32,No
1106-93492,Female,0,No,Yes,39,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),66.69,2629.76,No
5754-33471,Female,0,Yes,No,21,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),23.76,497.31,Yes
6278-71531,Male,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.76,1311.2,No
7408-48738,Female,0,No,Yes,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),36.51,471.83,Yes
8635-50720,Female,1,No,Yes,47,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),49.07,2344.73,No
2225-34440,Male,1,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,53.36,1683.29,No
5250-21862,Male,1,Yes,No,16,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),55.53,860.86,Yes
1895-78273,Female,1,No,Yes,48,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),25.01,1262.59,No
2620-31788,Male,0,Yes,No,39,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),92.53,3608.96,No
6088-35522,Female,1,Yes,No,12,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),26.5,313.25,Yes
6419-80185,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.67,603.89,Yes
2385-79404,Female,0,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,52.51,1447.9,No
3433-62289,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.12,1216.4,Yes
2301-17824,Male,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),44.33,2226.36,No
7858-17799,Female,0,Yes,Yes,37,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,14.24,594.11,No
9950-95406,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),52.78,2387.29,No
9938-55147,Male,0,No,Yes,24,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),53.62,1364.1,No
9784-92922,Male,0,No,No,39,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),77.49,3003.56,No
6644-18614,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),40.21,1121.96,No
6088-35147,Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.8,3758.36,No
6440-86637,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),27.71,1087.49,No
8493-30914,Female,0,No,Yes,21,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),84.44,1762.15,No
7291-73699,Male,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,98.01,3263.57,No
4307-19615,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.34,2562.23,No
9894-60785,Male,1,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),85.05,2202.76,Yes
5708-98589,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),78.28,1573.62,Yes
1104-67811,Female,1,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.44,4597.47,No
4833-89017,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),33.45,851.27,No
1395-56898,Female,1,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,42.18,378.26,Yes
4517-65505,Female,1,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,100.04,3210.47,No
4291-86031,Female,0,No,No,14,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,76.49,1085.2,Yes
3010-10146,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,91.66,2018.34,No
5537-50275,Female,0,No,No,41,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),55.15,2291.83,No
5968-25977,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,69.86,5055.2,No
5762-51565,Male,0,No,No,43,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,79.21,3432.49,No
2051-43945,Male,0,No,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,25.39,914.72,No
3841-12594,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.86,3800.25,No
7618-86610,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,30.72,861.9,No
5723-67655,Male,0,Yes,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,86.83,4135.75,No
8472-37431,Male,1,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),15.39,524.0,No
8913-92684,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),32.33,529.99,Yes
6524-98197,Male,1,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),98.85,2821.42,No
4584-37571,Female,1,No,Yes,36,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),94.75,3539.69,No
9539-75971,Female,1,No,No,44,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),35.59,1605.04,No
2263-71797,Male,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,104.13,3226.77,Yes
5665-53937,Female,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.59,3859.38,No
9014-69643,Female,1,Yes,Yes,40,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,85.6,3350.22,No
2351-92054,Male,1,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.39,2120.82,No
7980-96538,Male,0,No,No,16,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,33.94,523.92,Yes
8190-70051,Female,1,Yes,No,20,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),27.21,557.22,No
4827-77902,Female,1,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),53.68,1989.43,No
9861-87903,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.26,1573.96,No
3646-86990,Male,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,84.84,3658.67,No
1266-85204,Female,0,No,No,33,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,68.82,2218.06,No
8434-78951,Female,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),34.44,1013.9,No
2022-85768,Female,0,No,No,37,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),91.98,3335.95,No
8947-39039,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),101.5,4644.12,No
3037-35568,Female,0,No,Yes,29,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,29.1,931.95,No
9756-47459,Female,0,Yes,Yes,49,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),48.47,2320.31,No
8778-17669,Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.26,711.08,No
2059-99749,Male,0,No,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),94.38,3383.55,No
2424-93816,Male,0,No,No,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.08,3483.12,No
5123-94985,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,85.92,1189.09,No
1219-45516,Female,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.65,2696.89,No
1405-72484,Female,1,No,No,42,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,5.2,231.73,No
3318-98612,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),47.3,1349.21,No
9983-78197,Female,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,76.76,751.18,Yes
6058-33333,Male,0,No,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,98.14,3802.75,No
2309-98295,Male,1,Yes,Yes,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),76.19,2112.25,No
8621-65611,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,39.43,1136.41,No
5929-57941,Male,0,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),51.82,859.1,Yes
9702-48875,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.33,2323.86,No
9683-22698,Male,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),59.67,2136.9,No
2617-71826,Male,1,Yes,Yes,34,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),38.05,1336.19,No
2520-41408,Female,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,29.99,1149.44,No
8892-98421,Male,0,Yes,No,20,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,82.7,1626.76,No
2583-88845,Female,0,Yes,No,27,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),15.21,316.83,No
7704-25133,Male,1,No,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.9,582.49,Yes
8988-83746,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.9,2531.01,No
7583-46126,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,41.77,748.9,Yes
2575-43043,Male,0,No,No,27,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.29,1895.9,No
7935-14078,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,40.84,1367.17,No
7176-63906,Female,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.71,1317.8,Yes
3613-21137,Male,0,No,No,38,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,102.8,3983.66,No
4892-39350,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,80.09,2711.06,No
9653-14698,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,59.97,1296.33,No
7733-43132,Female,1,No,Yes,34,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,33.78,1126.31,No
5431-20165,Male,0,No,Yes,33,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.72,2683.12,No
9112-10794,Male,0,Yes,Yes,44,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,40.13,1602.18,No
2381-23646,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,31.54,685.62,No
4515-98715,Female,0,No,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),80.19,1313.62,Yes
